PRG1,SRK1,PRG2,SRK2,SRK3,BSAA,BSBA,BSCA,PYEA,BSFA,PRGA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,PLCB,PRCB,PLFB,PRFB,PKAC,PACC,PRGC,PMPC,PPRC,RCHD,PGID,TGID,POID,PUND,PHPD,PSPD,PRSD,PGHE,PUHE,PPOE,PBRE,PEYE,TRAF,PPBF,PBSH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PPRI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,PTRK,PBTK,PTAL,PIBL,PHCL,PLEL,PREL,PLFL,PLKL,PSPL,PLSL,PGGM,PHLM,PSTM,PHAN,PJEN,PTEN,PLHN,PRHN,PWIN,PLKN,PRKN,PLSO,PTHP,PIMP,PJMP,PTYP,PCAR,PSAR,PTAR,PLCR,PJER,PLKR,PMOR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PPBS,PRBS,PRGS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,BSBT,SPCT,BSCT,BSFT,PHGT,PRGT,BSGT,PWGT,PHIT,BSPT,PGRT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,PESV,PRAW,PBFW,PLHW,PLTW,PRGY,PLSY,PSTY,sgmp,
0,1,0,0,0,8,8,8,3,6,0,8,10,10,30,C.J.,Brown,2,8,8,86,0,0,0,0,0,0,0,30,88,0,0,72,5427,4681,66,4681,0,0,83,2,160,0,66,0,1,64,14,72,0,0,72,1,1,87,10,88,1,60,49,59,0,0,33,50,50,0,59,4,0,0,28,0,0,11,0,5,15,0,6,1,0,0,0,1,1,1,30,58,85,0,69,76,0,0,0,0,0,30,0,11,65,62,73,70,10,10,40,43,0,6,0,65,3,18,85,73,5,4,64,4,4,71,0,4,32,61,4,0,82,4,4,0,69,81,79,76,80,61,80,80,0,40,0,0,0,0,0,0,
0,1,0,0,0,6,6,6,3,7,0,6,10,10,30,Cody,Kopp,2,6,6,83,0,0,0,0,0,0,0,30,89,0,0,82,2049,4682,66,4682,0,0,75,2,35,0,46,0,0,52,23,75,0,0,64,1,1,86,0,82,1,71,46,56,0,0,5,50,50,0,56,4,0,0,28,0,0,0,0,5,0,0,10,0,0,0,0,1,1,1,30,51,72,0,60,51,0,0,0,0,0,30,0,0,46,62,71,63,0,0,44,28,0,6,0,52,1,13,74,83,3,6,53,6,6,72,0,6,55,76,6,0,54,6,6,0,54,72,65,75,79,73,79,51,0,41,0,0,0,0,0,0,
0,1,0,0,0,5,10,7,2,10,0,6,0,0,87,Shane,Mays,0,10,10,78,0,0,0,0,0,0,0,40,75,0,0,43,10253,4062,58,4062,0,0,66,2,139,0,80,0,1,51,39,51,0,0,56,2,2,72,0,80,0,40,40,40,0,1,0,45,55,0,20,0,0,0,28,0,0,0,0,5,0,0,1,1,0,0,0,1,1,1,75,47,70,0,58,54,0,0,0,0,0,40,0,0,56,51,76,73,1,1,39,38,0,6,0,41,1,0,44,39,4,6,49,29,0,75,0,0,46,33,5,0,40,10,10,0,59,21,24,23,62,23,54,54,0,38,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,2,3,0,9,10,10,40,Donnie,Stone,2,10,7,65,0,0,0,0,0,0,0,40,81,0,0,36,7452,4060,58,4060,0,0,59,2,36,0,60,1,0,34,52,36,1,1,40,0,0,59,19,79,0,40,69,57,0,0,20,21,40,0,56,0,0,0,28,1,0,0,0,5,0,0,66,1,0,0,0,0,0,1,40,25,40,0,40,19,0,0,0,1,0,40,0,0,33,74,51,57,11,11,53,56,0,2,0,22,5,7,32,24,24,15,20,20,20,75,0,15,144,37,0,0,40,21,14,0,20,21,31,18,20,28,19,32,0,58,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,2,10,0,6,10,10,40,Kyle,Jean,0,10,10,78,0,3,3,0,0,0,0,40,91,0,0,57,4451,4556,65,4556,0,0,88,2,169,0,62,0,1,60,42,51,0,0,74,1,1,87,0,84,1,50,42,41,0,0,15,21,42,0,33,0,0,0,28,0,0,0,0,6,0,0,20,0,0,0,0,1,1,1,40,41,82,0,50,38,0,0,0,0,0,48,0,0,62,43,59,43,1,1,41,41,0,2,3,53,3,16,55,61,0,6,53,29,0,69,0,0,11,58,8,0,56,10,10,0,56,73,65,49,43,41,42,28,0,40,0,0,0,2,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,3,3,40,Geoff,Anderson,1,8,7,84,0,0,0,0,0,0,0,40,87,0,0,52,4388,4546,64,4546,0,0,83,0,135,0,40,0,0,58,26,68,3,3,68,1,1,81,11,85,1,66,40,40,0,0,15,41,40,0,40,0,0,0,28,0,0,10,0,5,0,0,11,1,0,0,0,1,1,1,40,57,77,0,52,44,0,0,0,0,0,40,0,10,54,69,66,55,11,11,26,19,0,2,0,59,1,18,71,68,0,6,52,30,0,71,0,0,17,74,0,0,51,0,1,0,54,66,73,59,31,56,44,16,0,19,0,1,0,0,0,0,
0,1,0,0,0,10,5,10,2,10,0,9,4,4,40,Vernon,Cox,2,10,10,66,0,0,0,0,0,0,0,40,68,0,0,74,10863,4059,57,4059,0,0,61,2,226,0,40,0,0,37,20,69,5,5,60,2,2,55,0,80,0,75,65,64,0,0,20,26,40,0,63,0,0,0,28,0,0,0,0,5,0,0,77,1,0,0,0,1,1,1,40,56,60,0,59,33,0,0,0,0,0,40,0,0,38,71,66,48,16,16,19,20,0,3,0,27,5,12,79,34,21,21,35,15,20,75,0,17,128,69,0,0,40,20,16,0,21,53,51,74,32,74,26,36,0,20,0,0,0,0,0,0,
0,0,0,0,0,6,10,7,2,10,0,6,3,3,40,Bobby,Johnson,0,10,10,77,0,0,0,0,0,0,0,40,90,0,0,65,10836,4207,60,4207,0,0,87,0,14,0,40,0,0,55,40,39,3,3,53,1,1,80,0,82,1,54,40,40,0,0,15,24,40,0,24,0,0,0,0,0,0,0,0,5,0,0,34,1,0,0,0,1,1,1,40,0,79,0,41,31,0,0,0,0,0,40,0,0,63,42,59,48,0,0,40,39,0,2,0,51,2,16,61,65,0,6,50,29,0,71,0,0,35,51,8,0,45,10,10,0,62,70,68,50,25,44,36,38,0,39,0,1,0,2,0,0,
0,1,0,0,0,4,2,8,1,0,0,3,3,3,40,Rashad,Joseph,3,3,2,62,0,0,0,0,0,0,0,40,64,0,0,70,10785,4542,64,4542,0,0,60,0,83,0,40,0,1,27,27,78,4,4,42,1,1,57,0,79,0,76,65,67,0,0,34,21,40,0,64,0,0,0,28,0,0,0,0,5,0,0,98,1,0,0,0,1,1,1,40,57,51,0,40,28,0,0,0,0,0,40,0,0,23,76,69,52,4,4,27,17,0,5,0,27,3,12,72,55,21,21,28,8,20,74,0,16,112,67,0,0,42,10,16,0,34,54,48,73,23,74,37,37,0,16,0,0,0,0,0,0,
0,1,0,0,0,3,7,7,3,7,0,7,4,4,37,Hunter,Welcing,2,7,7,85,0,0,0,0,0,0,0,40,93,0,0,32,3076,4691,67,4691,0,0,80,2,1,0,88,0,0,67,46,31,5,5,84,2,2,89,2,87,1,41,78,83,0,0,21,59,64,0,84,0,0,0,28,0,0,0,0,5,0,0,84,2,0,0,0,1,1,1,37,63,84,0,63,54,0,0,0,0,0,40,0,0,79,79,87,80,0,0,47,48,0,5,0,88,1,4,41,41,14,10,61,10,10,75,0,10,82,41,10,0,48,10,10,0,54,45,41,17,56,14,56,55,0,43,0,0,0,0,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,4,4,40,Kevin,Griffin,0,8,7,80,0,0,0,0,0,0,0,40,82,0,0,22,2305,4793,68,4793,0,0,88,2,129,0,40,0,0,59,38,44,5,5,63,2,2,76,0,87,1,55,40,40,0,0,5,61,78,0,52,0,0,0,28,0,0,7,0,6,0,0,23,2,0,0,0,1,1,1,40,39,79,0,62,81,0,0,0,0,0,40,0,7,66,53,72,51,14,14,38,40,0,6,0,65,1,1,42,57,0,6,61,30,0,72,0,0,42,44,0,0,57,0,1,0,70,19,29,52,79,51,91,83,0,40,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,0,0,40,Marcus,McKenzie,2,10,7,70,0,0,0,0,0,0,0,40,66,0,0,76,10858,4539,64,4539,0,0,47,2,151,0,40,0,0,25,24,76,4,4,40,2,2,50,0,80,0,64,65,65,0,0,34,28,40,0,68,0,0,0,28,0,0,4,0,5,0,0,94,2,0,0,0,1,1,1,40,55,44,0,40,20,0,0,0,0,0,40,0,4,20,84,67,55,0,0,23,31,0,4,0,24,5,12,73,58,24,15,42,20,20,76,0,15,123,76,0,0,59,21,14,0,16,52,57,69,16,70,31,32,0,31,0,0,0,1,0,0,
0,1,0,0,0,10,5,10,3,10,0,9,13,13,40,Clint,Horton,2,10,10,74,0,0,0,0,0,0,0,40,91,0,0,37,10764,4054,57,4054,0,0,61,0,55,0,40,0,0,35,75,39,5,5,40,2,2,66,12,95,0,46,75,86,0,0,34,15,40,0,84,0,0,0,28,1,0,0,0,5,0,0,64,0,0,0,0,2,2,1,40,58,55,0,40,20,0,0,0,1,0,40,0,0,35,79,78,86,13,13,75,81,0,6,0,22,3,8,34,20,21,21,20,15,20,75,0,17,134,54,0,0,40,20,16,0,19,20,20,19,20,29,50,33,0,81,0,0,0,0,0,0,
0,0,0,0,0,4,2,8,0,0,0,3,3,3,40,Chris,Peterson,4,3,2,72,0,0,0,0,0,0,0,40,70,0,0,66,8994,4201,60,4201,0,0,59,0,177,0,49,0,0,40,15,65,4,4,40,2,2,65,0,71,0,61,67,65,0,0,34,21,40,0,62,0,0,0,0,0,0,0,0,5,0,0,99,0,0,0,0,2,2,1,40,0,55,0,40,26,0,0,0,0,0,40,0,0,32,69,55,50,11,11,16,15,0,0,0,25,5,12,63,44,21,21,34,8,20,75,0,16,134,63,0,0,40,10,16,0,23,53,56,62,15,62,34,23,0,16,0,0,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,13,13,40,Tony,Harris,3,10,7,76,0,0,0,0,0,0,0,40,84,0,0,36,1130,4195,59,4195,0,0,61,0,17,0,40,0,0,37,80,37,1,1,40,2,2,50,0,88,0,51,79,75,0,0,34,37,40,0,77,0,0,0,0,1,0,0,0,5,0,0,70,2,0,0,0,2,2,1,40,0,65,0,40,42,0,0,0,1,0,40,0,0,30,80,69,62,3,3,79,76,0,2,0,19,5,8,38,25,24,15,20,20,20,76,0,15,132,57,0,0,42,21,14,0,42,28,30,31,43,31,59,32,0,76,0,0,0,0,0,0,
0,1,0,0,0,10,2,6,2,4,0,7,3,3,40,Gemara,Cunningham,2,10,6,79,0,0,0,0,0,0,0,40,87,0,0,70,10960,4536,64,4536,0,0,81,2,9,0,40,0,0,48,42,73,3,3,54,2,2,68,0,83,0,76,43,44,0,0,20,21,42,0,39,0,0,0,28,0,0,0,0,5,0,0,50,1,0,0,0,2,2,1,40,50,70,0,49,24,0,0,0,0,0,40,0,0,55,71,67,44,11,11,43,45,0,5,0,35,5,13,65,61,5,20,40,0,5,73,0,0,53,65,10,0,45,10,5,0,21,59,65,64,26,66,14,23,0,45,0,0,0,2,0,0,
0,1,0,0,0,6,10,7,2,10,0,6,4,4,40,Michael,Smith,0,10,10,91,0,0,0,0,0,3,3,40,82,0,0,36,2116,4052,57,4052,0,0,84,2,50,0,40,0,0,70,37,35,5,5,67,1,1,75,0,87,1,41,40,40,0,0,15,63,64,0,35,0,0,0,28,0,0,10,0,5,0,0,18,0,0,0,0,1,1,1,40,56,83,0,88,48,0,0,0,0,0,40,0,10,80,61,67,48,0,0,36,27,0,0,0,65,1,3,34,46,0,6,69,29,0,72,0,0,18,37,5,0,65,10,10,0,78,34,28,33,62,31,62,48,0,26,0,1,0,0,0,0,
0,1,0,0,0,5,10,2,2,7,0,8,4,4,52,Josh,Samuel,1,4,0,83,0,1,1,0,0,0,0,40,87,0,0,80,9515,4051,57,4051,0,0,75,2,9,0,47,0,0,46,40,82,5,5,62,2,2,62,0,85,1,72,40,44,0,0,20,24,40,0,29,0,0,0,28,0,0,0,0,5,0,0,40,2,0,0,0,1,1,1,61,55,81,0,49,19,0,0,0,0,0,40,0,0,50,74,73,45,6,6,39,44,0,6,0,41,3,15,71,83,5,26,43,10,11,72,0,9,64,91,8,0,56,4,10,0,25,70,76,69,25,66,73,14,0,44,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,0,10,0,6,3,3,40,Lee,Duncan,0,10,10,82,0,0,0,0,0,0,0,49,81,0,0,75,9246,4511,64,4511,0,0,83,2,97,0,48,0,0,67,39,44,3,3,68,1,1,86,0,84,1,56,40,40,0,0,5,27,40,0,18,0,0,0,28,0,0,0,0,5,0,0,37,1,0,0,0,1,1,1,40,51,86,0,44,34,0,0,0,0,0,40,0,0,72,43,67,62,1,1,40,40,0,2,3,72,3,16,76,69,0,6,63,29,0,71,0,0,8,63,8,0,59,10,10,0,64,79,80,53,56,53,31,50,0,40,0,0,0,0,0,0,
0,1,0,0,0,1,7,7,3,1,0,7,4,4,30,Jordan,Butler,2,7,7,70,0,0,0,0,0,0,0,28,87,0,0,93,6925,4701,67,4701,0,0,55,2,172,0,42,0,0,42,27,76,5,5,42,2,2,86,21,77,0,80,50,27,0,0,20,26,20,0,38,2,0,0,28,0,0,0,0,5,0,0,52,0,0,0,0,2,2,1,36,86,52,0,42,22,0,0,0,0,0,23,0,0,39,90,88,84,0,0,50,23,0,6,0,32,5,12,70,57,16,19,39,19,19,74,0,19,156,71,19,0,35,19,19,0,22,53,55,82,22,94,16,28,0,23,0,0,0,0,0,0,
0,0,0,0,0,6,10,7,0,10,0,6,10,10,41,Matt,Carter,0,10,10,83,0,3,3,0,0,0,0,40,87,0,0,65,521,4184,59,4184,0,0,86,0,244,0,43,0,0,62,38,58,0,0,67,1,1,79,0,86,1,57,40,40,0,0,17,24,40,0,25,0,0,0,0,0,0,0,0,5,0,0,48,1,0,0,0,1,1,1,40,0,85,0,55,28,0,0,0,0,0,45,0,0,63,43,67,57,12,12,39,39,0,1,0,65,1,16,65,77,0,6,56,29,0,73,0,0,20,71,8,0,52,10,10,0,66,80,77,52,29,51,33,31,0,39,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,2,3,0,9,4,4,40,Jim,Love,1,10,7,81,0,0,0,0,0,0,0,40,91,0,0,73,10775,4049,57,4049,0,0,73,2,47,0,40,0,0,58,24,77,5,5,40,2,2,70,0,81,0,67,65,62,0,0,34,28,40,0,64,0,0,0,28,0,0,0,0,5,0,0,60,0,0,0,0,1,1,1,40,59,76,0,40,21,0,0,0,0,0,40,0,0,21,71,72,51,0,0,23,22,0,1,0,55,3,10,66,50,24,15,23,20,20,74,0,15,82,81,0,0,54,21,14,0,22,51,55,80,19,77,23,16,0,23,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,2,3,0,9,4,4,40,Ron,Griffin,2,10,7,72,0,0,0,0,0,0,0,40,89,0,0,36,2309,4790,68,4790,0,0,69,0,28,0,65,0,0,36,70,39,5,5,40,2,2,70,3,84,0,56,74,76,0,0,34,39,40,0,71,0,0,0,28,1,0,10,0,5,0,0,64,1,0,0,0,2,2,1,40,53,40,0,40,26,0,0,0,1,0,40,0,10,31,83,72,65,10,10,70,71,0,6,0,20,5,7,34,22,24,15,20,20,20,74,0,15,111,39,0,0,40,21,14,0,23,30,31,31,22,30,20,25,0,71,0,0,0,0,0,0,
0,0,0,0,0,0,5,7,0,4,0,1,10,10,40,Kyle,McDonald,4,7,4,80,0,0,0,0,0,0,0,40,80,0,0,72,6935,4180,59,4180,0,0,70,0,47,0,40,0,0,53,41,80,0,0,54,1,1,68,0,85,1,68,40,42,0,0,17,52,40,0,41,0,0,0,0,0,0,10,0,5,0,0,54,2,0,0,0,1,1,1,40,0,69,0,48,50,0,0,0,0,0,40,0,10,50,75,67,43,16,16,40,43,0,2,3,58,1,15,78,64,15,23,29,7,5,75,0,12,79,77,0,0,57,15,13,0,49,68,69,67,73,69,67,44,0,43,0,1,0,0,0,0,
0,0,0,0,0,6,10,7,0,10,0,6,10,10,40,Joe,Davis,0,10,10,83,0,0,0,0,0,0,0,40,84,0,0,35,10836,4179,59,4179,0,0,90,0,14,0,40,0,0,59,31,21,0,0,68,1,1,79,0,81,1,40,40,40,0,0,5,40,50,0,35,0,0,0,0,0,0,0,0,6,0,0,80,2,0,0,0,1,1,1,40,0,78,0,79,48,0,0,0,0,0,40,0,0,70,45,66,56,11,11,31,27,0,5,3,61,1,3,27,44,0,6,59,29,0,72,0,0,13,47,5,0,76,10,10,0,66,23,21,24,55,33,49,65,0,26,0,1,0,0,0,0,
0,1,0,0,0,10,2,6,1,4,0,7,4,4,40,Kyle,Ball,2,10,6,81,0,0,0,0,0,0,0,40,96,0,0,92,2394,4786,68,4786,0,0,75,2,4,0,40,0,0,51,41,72,5,5,60,1,1,73,0,85,1,70,41,43,0,0,17,33,40,0,34,0,0,0,28,0,0,9,0,5,0,0,34,0,0,0,0,1,1,1,40,36,72,0,51,30,0,0,0,0,0,40,0,9,30,74,75,50,11,11,41,43,0,5,0,49,1,13,70,83,5,20,40,0,5,77,0,0,77,82,10,0,57,10,5,0,37,76,78,76,42,61,71,31,0,43,0,0,0,0,0,0,
0,1,0,0,0,7,7,7,3,7,0,7,4,4,40,Jaheem,Joseph,2,7,7,92,0,0,0,0,0,0,0,40,90,0,0,90,2113,4708,67,4708,0,0,89,2,160,0,53,0,1,60,33,75,5,5,70,2,2,91,15,85,1,82,50,47,0,0,0,43,46,0,52,0,0,0,28,0,0,0,0,5,0,0,25,2,0,0,0,2,2,1,40,68,87,0,71,50,0,0,0,0,0,40,0,0,63,65,80,82,0,0,63,27,0,6,0,61,1,16,75,81,4,3,61,3,3,69,0,3,30,51,3,0,44,3,3,0,52,84,81,39,49,41,52,47,0,28,0,0,0,0,0,0,
0,0,0,0,0,10,5,10,0,10,0,9,10,10,40,Ryan,Chapman,1,10,10,68,0,0,0,0,0,0,0,40,80,0,0,67,8206,4176,59,4176,0,0,64,0,24,0,40,0,0,23,23,80,1,1,52,2,2,53,0,81,0,73,67,67,0,0,34,26,40,0,62,0,0,0,0,0,0,0,0,5,0,0,91,1,0,0,0,1,1,1,40,0,62,0,55,21,0,0,0,0,0,40,0,0,21,71,66,46,0,0,24,18,0,2,0,26,5,10,68,41,21,21,24,15,20,73,0,17,99,64,0,0,51,20,16,0,32,52,56,70,26,78,23,31,0,19,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,1,3,0,9,13,13,40,Jeremy,Wilkinson,2,10,7,67,0,0,0,0,0,0,0,40,82,0,0,36,10904,4510,64,4510,0,0,55,0,183,0,59,0,0,37,73,42,3,3,40,2,2,66,0,83,0,40,75,79,0,0,34,40,41,0,74,0,0,0,28,1,0,10,0,5,0,0,66,1,0,0,0,2,2,1,40,47,40,0,40,39,0,0,0,1,0,40,0,10,34,73,69,65,0,0,74,77,0,4,0,19,5,8,40,32,24,15,19,20,20,74,0,15,127,49,0,0,41,21,14,0,46,36,32,34,48,34,44,35,0,76,0,0,0,0,0,0,
0,0,0,0,0,8,10,5,0,10,0,7,10,10,40,Brad,Bryant,0,8,7,81,0,0,0,0,0,0,0,40,74,0,0,36,1197,4173,59,4173,0,0,83,0,209,0,46,0,0,66,16,19,0,0,66,1,1,76,0,83,1,43,40,40,0,0,15,65,55,0,34,0,0,0,0,0,0,0,0,6,0,0,88,0,0,0,0,1,1,1,40,0,82,0,90,56,0,0,0,0,0,40,0,0,68,48,63,68,0,0,15,29,0,0,0,57,1,3,28,43,0,6,59,30,0,75,0,0,48,39,0,0,65,0,1,0,72,23,23,25,44,34,64,75,0,29,0,0,0,0,0,0,
0,1,0,0,0,6,5,5,3,1,0,6,4,4,39,Sean,McLaughlin,2,5,6,70,0,0,0,0,0,0,0,39,84,0,0,86,3184,2526,36,4712,0,0,77,2,58,0,50,0,0,36,78,77,5,5,40,2,2,84,22,68,0,84,37,37,0,0,20,16,33,0,35,0,0,0,28,0,0,0,0,5,0,0,97,0,0,0,0,2,2,1,40,86,61,0,38,21,0,0,0,0,0,38,0,0,35,89,88,78,0,0,74,81,0,6,0,10,5,10,71,60,16,12,11,12,12,77,0,12,100,78,12,0,52,12,12,0,20,43,55,77,16,99,16,15,0,80,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,2,10,0,6,4,4,40,James,Jones,1,10,10,79,0,0,0,0,0,0,0,40,74,0,0,36,12575,4046,57,4046,0,0,94,2,14,0,40,0,0,80,27,22,5,5,63,1,1,80,0,83,1,40,40,41,0,0,17,41,63,0,27,0,0,0,28,0,0,0,0,5,0,0,16,0,0,0,0,1,1,1,40,58,82,0,91,46,0,0,0,0,0,40,0,0,80,46,71,59,1,1,26,27,0,1,0,79,1,3,29,47,0,6,82,29,0,72,0,0,35,37,5,0,71,10,10,0,71,22,23,36,60,31,47,69,0,28,0,1,0,0,0,0,
0,1,0,0,0,6,6,6,3,6,0,6,4,4,35,Cullen,Coleman,2,6,6,83,0,0,0,0,0,0,0,38,80,0,0,99,7981,4714,67,4714,0,0,81,2,172,0,54,0,0,52,82,81,5,5,62,2,2,81,13,88,1,85,40,40,0,0,20,35,39,0,41,2,0,0,28,0,0,0,0,5,0,0,45,2,0,0,0,1,1,1,40,73,78,0,43,39,0,0,0,0,0,41,0,0,40,74,82,78,0,0,80,78,0,4,0,40,1,13,75,70,6,10,52,10,10,75,0,10,80,81,10,0,41,10,10,0,38,64,65,52,40,53,40,36,0,82,0,0,0,0,0,0,
0,1,0,0,0,10,10,4,1,10,0,6,4,4,40,Emmanuel,Amos,4,6,10,78,0,0,0,0,0,1,1,40,86,0,0,38,6400,4783,68,4783,0,0,90,2,162,0,79,0,0,60,43,55,5,5,78,2,2,77,0,86,1,48,44,45,0,0,17,84,65,0,63,0,0,0,28,0,0,0,0,5,0,0,20,1,0,0,0,1,1,1,40,37,74,0,68,88,0,0,0,0,0,40,0,0,54,70,73,53,11,11,44,45,0,6,3,59,1,1,27,36,5,10,52,29,26,70,0,10,22,47,0,0,62,10,10,0,73,34,40,26,82,32,87,84,0,45,0,0,0,0,0,0,
0,1,0,0,0,10,10,0,2,3,0,9,4,4,40,Jason,Keith,3,10,7,63,0,3,3,0,0,0,0,40,67,0,0,59,3334,4042,57,4042,0,0,57,2,219,0,40,0,1,35,29,79,5,5,45,2,2,50,7,86,0,82,62,63,0,0,34,24,40,0,64,0,0,0,28,0,0,0,0,5,0,0,15,2,0,0,0,2,2,1,40,58,68,0,42,20,0,0,0,0,0,40,0,0,34,81,70,44,12,12,30,25,0,6,0,19,5,12,71,42,24,15,33,20,20,74,0,15,123,69,0,0,40,21,14,0,22,52,48,65,22,72,38,23,0,25,0,1,0,0,0,0,
0,1,0,0,0,8,10,5,1,10,0,7,3,3,40,Andrew,Rosario,2,8,7,78,0,0,0,0,0,0,0,40,84,0,0,60,10849,4506,64,4506,0,0,77,0,160,0,51,0,0,65,27,76,3,3,71,1,1,75,0,88,1,70,40,40,0,0,15,31,43,0,30,0,0,0,28,0,0,0,0,5,0,0,9,2,0,0,0,1,1,1,40,53,86,0,58,40,0,0,0,0,0,40,0,0,67,75,68,53,0,0,28,22,0,4,0,61,3,18,82,71,0,6,58,30,0,72,0,0,31,79,0,0,58,0,1,0,54,63,73,51,15,52,30,45,0,22,0,1,0,0,0,0,
0,1,0,0,0,10,10,0,3,3,0,9,13,13,40,Justin,Moyer,2,10,7,74,0,0,0,0,0,0,0,40,86,0,0,49,2340,4036,57,4036,0,0,56,0,57,0,40,0,0,46,76,63,5,5,40,2,2,63,12,83,0,40,77,83,0,0,34,35,40,0,66,0,0,0,28,1,0,0,0,5,0,0,68,2,0,0,30,2,2,1,40,61,57,0,40,37,0,0,0,1,0,40,0,0,42,83,74,75,11,11,75,74,0,3,0,24,5,9,59,36,24,15,24,20,20,75,0,15,135,58,0,0,42,21,14,0,43,56,55,51,43,51,20,32,0,75,0,0,0,0,0,0,
0,1,0,0,0,6,10,7,1,10,0,6,4,4,42,Joe,Adams,0,10,10,76,0,0,0,0,0,0,0,45,91,0,0,65,9552,4778,68,4778,0,0,88,2,7,0,64,0,1,52,40,47,5,5,61,1,1,76,0,79,1,73,40,43,0,0,15,23,40,0,19,0,0,0,28,0,0,10,0,5,0,0,21,2,0,0,0,1,1,1,40,34,81,0,45,30,0,0,0,0,0,42,0,10,59,54,71,64,11,11,39,42,0,2,0,58,1,16,72,84,0,6,52,29,0,72,0,0,17,71,8,0,56,10,10,0,63,71,87,51,27,53,58,32,0,43,0,0,0,0,0,0,
0,0,0,0,0,5,10,4,0,10,0,6,0,0,68,Bruce,Porter,0,6,10,83,0,0,0,0,0,0,0,40,51,0,0,36,547,4170,59,4170,0,0,55,0,165,0,40,0,0,40,39,39,0,0,43,1,1,59,0,78,0,40,40,40,0,1,17,48,55,0,17,0,0,0,0,0,0,0,0,5,0,0,19,0,0,0,0,1,1,1,76,0,54,0,51,43,0,0,0,0,0,40,0,0,44,56,56,56,3,3,38,37,0,5,3,18,3,0,21,39,5,10,36,29,26,75,0,10,34,34,0,0,41,10,10,0,52,19,17,23,53,21,50,54,0,38,0,1,0,0,0,0,
0,0,0,0,0,10,10,0,0,3,0,9,10,10,40,James,Summers,2,10,7,59,0,0,0,0,0,0,0,40,85,0,0,35,1231,4169,59,4169,0,0,61,0,176,0,61,0,0,35,66,36,1,1,40,2,2,54,0,75,0,54,66,65,0,0,34,38,40,0,76,0,0,0,0,1,0,0,0,5,0,0,61,1,0,0,0,2,2,1,40,0,40,0,40,31,0,0,0,1,0,40,0,0,36,75,56,55,11,11,66,66,0,5,0,24,3,7,33,25,24,15,20,20,20,75,0,15,118,37,0,0,41,21,14,0,23,29,28,28,21,30,16,37,0,66,0,0,0,0,0,0,
0,1,0,0,0,6,6,6,3,6,0,6,4,4,47,Garnett,Hollis Jr.,2,6,6,90,0,0,0,0,0,0,0,39,88,0,0,76,10550,4722,67,4722,0,0,90,2,142,0,59,0,0,56,52,58,5,5,58,1,1,90,7,81,1,63,54,53,0,0,17,61,58,0,52,0,0,0,28,0,0,0,0,5,43,0,13,2,0,0,0,1,1,1,50,68,87,0,76,59,0,0,0,0,0,39,0,0,59,71,77,79,0,0,60,49,0,5,0,67,1,16,77,76,5,4,56,4,4,73,0,4,37,54,4,0,57,4,4,0,58,81,85,59,64,41,57,61,0,51,0,0,0,0,0,0,
0,1,0,0,0,10,10,4,3,10,0,6,4,4,45,Nic,Alexander,2,6,10,77,0,0,0,0,0,0,0,40,96,0,0,37,9999,4025,57,4025,0,0,84,0,166,0,61,0,0,73,62,58,5,5,85,2,2,76,32,81,1,61,62,71,0,0,5,74,57,0,62,0,0,0,28,0,0,0,0,5,0,0,41,2,0,0,0,1,1,1,49,55,71,0,68,73,0,0,0,0,0,40,0,0,79,75,76,81,0,0,61,61,0,6,0,75,1,4,32,47,5,10,71,29,26,77,0,10,69,55,0,0,63,10,10,0,72,27,30,30,70,25,50,61,0,62,0,1,0,0,0,0,
0,0,0,0,0,8,10,5,0,10,0,7,10,10,46,Preston,Bullock,2,8,7,79,0,0,0,0,0,0,0,40,92,0,0,57,1177,4168,59,4168,0,0,84,0,34,0,40,0,0,51,40,47,0,0,65,1,1,81,0,80,1,54,40,41,0,0,15,32,40,0,18,0,0,0,0,0,0,0,0,5,0,0,21,0,0,0,0,1,1,1,44,0,76,0,40,17,0,0,0,0,0,40,0,0,66,42,54,41,0,0,39,41,0,6,0,53,3,16,53,51,0,6,50,30,0,73,0,0,11,41,7,0,49,0,1,0,43,64,68,55,23,40,36,45,0,41,0,0,0,0,0,0,
